Education,Income,Kidhome,Teenhome,MntWinesProducts,MntFruitsProducts,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpLast,Relationship_status,TotalAMntspent,TotalCmpAccepted,TotalNumPurchases,Age,KidTeenhome
Graduate,22148.0,0,0,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,Unattached,49,0,4,31,0
Post_grad,73395.0,0,0,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,Attached,397,0,14,27,0
Graduate,29819.0,1,0,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,Unattached,39,0,6,43,1
Graduate,45688.0,0,1,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,Attached,306,1,12,46,1
Graduate,62820.0,0,0,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,Attached,976,0,13,60,0
Post_grad,60491.0,0,1,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,Attached,1028,0,24,43,1
Graduate,33235.0,1,0,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,Attached,70,0,6,28,1
Graduate,35701.0,0,0,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,Attached,46,0,4,55,0
Post_grad,31535.0,1,0,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,Attached,51,1,4,34,1
Undergrad,92556.0,0,0,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,Attached,1263,0,21,54,0
Graduate,67384.0,0,1,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,Unattached,1490,1,20,44,1
Post_grad,80573.0,0,0,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,Attached,1564,0,23,43,0
Graduate,77870.0,0,1,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,1,Attached,1815,3,15,47,1
Post_grad,52278.0,0,1,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,Unattached,1198,0,25,51,1
Graduate,57107.0,0,1,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,1,Unattached,416,3,16,46,1
Graduate,18929.0,0,0,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,Attached,85,0,5,24,0
Post_grad,36038.0,1,0,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,Unattached,47,0,6,33,1
Graduate,20180.0,0,0,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,Unattached,137,0,7,38,0
Post_grad,34230.0,1,1,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,Attached,21,0,3,49,2
Undergrad,31878.0,0,1,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,Unattached,70,0,5,37,1
Undergrad,70932.0,0,1,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,Attached,909,0,20,42,1
Graduate,91249.0,0,0,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,1,Unattached,1676,5,22,58,0
Post_grad,77598.0,0,0,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,Unattached,1735,1,25,71,0
Graduate,80982.0,1,1,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,0,Unattached,1191,0,27,55,2
Post_grad,22701.0,1,0,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,Attached,24,0,4,37,1
Post_grad,55212.0,0,1,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,Attached,1182,2,17,45,1
Graduate,70617.0,0,0,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,Attached,1280,0,13,44,0
Graduate,64849.0,0,0,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,1,Unattached,1336,1,18,57,0
Post_grad,62694.0,1,1,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,Attached,749,0,19,49,2
Post_grad,61917.0,1,1,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,Attached,91,0,6,40,2
Post_grad,67472.0,0,1,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,Attached,414,0,13,67,1
Post_grad,21059.0,1,0,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,Attached,44,0,6,32,1
Post_grad,29543.0,2,0,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,Attached,63,0,6,46,2
Graduate,75903.0,0,1,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,Attached,901,0,21,63,1
Undergrad,34984.0,1,1,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,Attached,38,0,4,39,2
Post_grad,54998.0,0,1,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,1,Unattached,455,1,15,58,1
Post_grad,54356.0,0,1,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,Unattached,775,1,21,65,1
Post_grad,34242.0,0,1,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,Attached,15,0,3,55,1
Graduate,25410.0,1,0,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,Attached,38,0,5,41,1
Post_grad,73356.0,0,0,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,Attached,1512,4,21,30,0
Graduate,28320.0,0,1,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,Attached,43,0,4,64,1
Graduate,23763.0,1,0,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,Unattached,42,0,4,37,1
Graduate,72570.0,0,0,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,Attached,1089,0,22,30,0
Post_grad,34529.0,1,0,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,Attached,162,0,7,38,1
Graduate,70792.0,0,0,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,Unattached,1272,0,17,63,0
Graduate,63211.0,0,0,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,Attached,1173,1,18,32,0
Post_grad,83891.0,0,1,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,Attached,816,0,21,40,1
Graduate,36065.0,1,1,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,Unattached,74,0,6,46,2
Graduate,39898.0,0,1,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,Attached,134,0,7,60,1
Post_grad,51141.0,0,0,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,Unattached,157,0,8,74,0
Graduate,56939.0,0,1,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,Attached,561,0,16,38,1
Graduate,80872.0,0,0,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,Unattached,1336,0,18,63,0
Post_grad,72335.0,0,0,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,1,Attached,2092,1,22,38,0
Post_grad,61798.0,0,0,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,Unattached,463,0,15,50,0
Post_grad,76842.0,0,0,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,Unattached,1130,0,16,64,0
Graduate,29478.0,1,0,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,Attached,20,0,4,38,1
Graduate,46998.0,0,1,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,Unattached,377,1,13,58,1
Graduate,96843.0,0,0,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,Unattached,1544,2,27,24,0
Post_grad,56551.0,1,1,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,Unattached,138,0,7,64,2
Post_grad,70053.0,0,1,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,Attached,1012,0,23,49,1
Post_grad,71670.0,0,0,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,1,Unattached,1766,4,14,52,0
Graduate,44359.0,1,1,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,Attached,45,0,6,36,2
Graduate,40887.0,1,1,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,Unattached,161,1,7,62,2
Graduate,48877.0,0,1,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,Unattached,144,0,7,48,1
Graduate,74485.0,0,0,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,Attached,1734,0,25,67,0
Graduate,64474.0,0,1,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,Attached,823,0,20,42,1
Graduate,77226.0,0,1,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,Attached,1138,0,26,51,1
Graduate,72643.0,0,0,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,Unattached,1429,2,20,65,0
Post_grad,85738.0,0,0,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,Attached,1371,2,20,36,0
Graduate,55686.0,0,1,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,Unattached,982,1,14,48,1
Graduate,39062.0,1,0,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,Unattached,44,1,4,31,1
Graduate,34600.0,1,1,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,Attached,318,1,12,43,2
Graduate,40794.0,0,1,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,Attached,434,0,14,39,1
Undergrad,54690.0,1,1,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,Attached,198,0,9,43,2
Graduate,4428.0,0,1,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,Attached,359,0,25,45,1
Undergrad,32632.0,0,0,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,Attached,576,0,16,51,0
Post_grad,38236.0,1,1,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,Unattached,88,0,7,46,2
Graduate,36781.0,1,0,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,Attached,63,1,5,35,1
Post_grad,31385.0,1,0,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,Unattached,27,2,3,30,1
Graduate,24570.0,1,0,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,Attached,193,0,8,30,1
Post_grad,25509.0,1,0,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,Unattached,101,1,6,40,1
Graduate,94642.0,0,0,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,Attached,2211,2,21,63,0
Post_grad,58646.0,0,1,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,Attached,140,0,7,52,1
Graduate,53201.0,1,1,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,Unattached,415,0,14,39,2
Graduate,21994.0,0,1,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,Attached,22,0,3,57,1
Graduate,57113.0,1,1,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,Attached,263,0,10,36,2
Graduate,51373.0,0,0,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,Attached,393,0,11,23,0
Graduate,23477.0,1,0,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,Attached,147,0,7,28,1
Graduate,58116.0,0,1,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,Attached,443,0,14,58,1
Post_grad,72968.0,0,0,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,Unattached,1958,2,18,51,0
Post_grad,39791.0,0,1,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,Attached,174,0,8,43,1
Post_grad,91712.0,0,0,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,1,Unattached,2217,2,27,67,0
Graduate,94472.0,0,1,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,Unattached,1691,2,15,56,1
Graduate,13672.0,1,1,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,Attached,25,0,4,54,2
Undergrad,96547.0,0,0,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,1,Attached,809,4,21,34,0
Graduate,79205.0,0,0,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,1,Attached,895,2,15,39,0
Post_grad,56559.0,0,1,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,Attached,484,0,15,39,1
Post_grad,32644.0,1,0,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,Attached,413,1,14,41,1
Undergrad,67506.0,0,1,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,Unattached,331,0,11,34,1
Graduate,24206.0,1,0,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,Unattached,25,0,4,44,1
Post_grad,28420.0,1,0,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,Unattached,13,0,3,47,1
Graduate,22979.0,1,0,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,1,Attached,115,1,7,44,1
Graduate,33279.0,0,0,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,Unattached,16,0,3,48,0
Post_grad,46423.0,1,1,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,Unattached,92,0,6,42,2
Graduate,30368.0,0,1,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,Attached,52,0,5,37,1
Graduate,63684.0,0,1,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,Attached,1464,0,20,44,1
Graduate,41638.0,0,1,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,Unattached,441,1,13,50,1
Post_grad,68805.0,0,1,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,Unattached,283,0,11,55,1
Post_grad,65814.0,0,1,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,Attached,747,0,20,48,1
Graduate,71964.0,0,0,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,Unattached,1870,0,16,56,0
Graduate,39146.0,1,0,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,Unattached,165,0,8,28,1
Graduate,96876.0,0,0,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,1,Attached,1941,4,23,37,0
Undergrad,34445.0,0,0,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,Attached,839,0,21,33,0
Graduate,68281.0,0,0,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,Unattached,1655,1,24,56,0
Undergrad,37284.0,1,1,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,Attached,23,0,3,39,2
Graduate,36790.0,0,0,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,Attached,66,1,5,31,0
Graduate,27943.0,1,1,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,Attached,37,0,5,47,2
Graduate,22263.0,1,1,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,Unattached,21,0,4,63,2
Graduate,30261.0,1,2,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,Attached,22,0,3,42,3
Graduate,28587.0,1,0,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,Attached,78,0,6,36,1
Post_grad,43815.0,1,0,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,Attached,79,0,5,32,1
Graduate,48195.0,1,1,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,Attached,265,0,11,58,2
Post_grad,77027.0,0,1,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,Attached,1175,0,17,62,1
Post_grad,71322.0,0,1,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,Attached,1305,0,26,49,1
Post_grad,32765.0,1,0,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,Attached,46,0,6,35,1
Graduate,29672.0,1,1,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,Attached,25,0,3,49,2
Graduate,23272.0,0,0,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,Unattached,46,0,4,61,0
Post_grad,49912.0,0,1,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,Attached,874,2,22,65,1
Undergrad,7500.0,1,0,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,Attached,100,0,6,29,1
Post_grad,68117.0,0,1,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,1,Unattached,930,2,23,67,1
Graduate,67225.0,0,1,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,Attached,868,0,20,59,1
Graduate,17649.0,1,0,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,Attached,45,0,6,38,1
Graduate,55914.0,0,1,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,Attached,1260,0,25,39,1
Graduate,40059.0,1,0,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,Attached,414,1,11,30,1
Graduate,60905.0,0,1,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,Attached,392,0,13,64,1
Graduate,75330.0,1,1,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,Attached,1109,0,25,37,2
Graduate,60689.0,0,1,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,Unattached,639,0,18,63,1
Graduate,38680.0,1,0,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,Attached,79,0,5,30,1
Graduate,61416.0,0,0,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,Attached,1665,1,23,32,0
Graduate,49767.0,0,0,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,Unattached,692,0,17,23,0
Graduate,83273.0,1,2,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,Unattached,1392,0,19,44,3
Graduate,29009.0,1,0,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,Attached,44,0,5,33,1
Post_grad,45057.0,1,0,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,Attached,50,0,5,35,1
Graduate,37150.0,1,0,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,Attached,467,0,13,43,1
Graduate,43020.0,1,0,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,Unattached,223,0,9,44,1
Graduate,53154.0,0,1,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,Attached,158,0,8,55,1
Graduate,65308.0,0,0,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,Attached,1211,2,27,41,0
Graduate,76467.0,1,0,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,1,Unattached,1575,1,12,44,1
Undergrad,81044.0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,Attached,1208,0,21,67,0
Graduate,32871.0,1,1,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,Attached,43,0,4,63,2
Graduate,55801.0,1,1,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,Unattached,527,1,15,39,2
Graduate,76320.0,0,1,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,Unattached,932,0,13,55,1
Post_grad,36927.0,1,1,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,Unattached,71,0,6,59,2
Graduate,48794.0,1,1,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,Attached,54,0,4,61,2
Graduate,23478.0,0,0,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,Unattached,129,0,6,49,0
Graduate,71128.0,1,0,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,Unattached,1615,0,24,41,1
Post_grad,70179.0,0,1,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,Unattached,1034,0,23,38,1
Graduate,59462.0,0,1,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,Attached,1088,0,23,64,1
Graduate,38361.0,1,0,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,Attached,137,0,7,45,1
Post_grad,70038.0,0,0,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,Attached,1244,0,16,32,0
Graduate,42554.0,1,1,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,Attached,41,0,5,36,2
Graduate,67445.0,0,1,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,Attached,1174,0,27,40,1
Graduate,67046.0,0,1,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,Unattached,993,0,13,63,1
Graduate,42192.0,0,0,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,Attached,100,0,6,66,0
Post_grad,77610.0,0,1,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,Attached,1680,0,15,62,1
Graduate,31761.0,1,0,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,Attached,98,0,7,30,1
Graduate,34350.0,1,0,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,Attached,48,0,4,35,1
Graduate,54591.0,0,1,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,Attached,519,0,16,65,1
Graduate,71866.0,0,1,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,Attached,715,0,19,58,1
Graduate,25293.0,1,0,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,Attached,37,0,4,45,1
Post_grad,42000.0,0,0,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,Unattached,653,1,18,27,0
Graduate,69520.0,0,0,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,Attached,1455,0,20,31,0
Graduate,64713.0,1,0,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,Unattached,602,1,17,44,1
Post_grad,27889.0,1,0,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,Attached,26,0,4,37,1
Undergrad,22123.0,0,0,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,Unattached,102,0,6,54,0
Graduate,27803.0,1,0,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,Attached,176,0,7,41,1
Graduate,51651.0,0,1,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,Attached,433,0,13,54,1
Graduate,68487.0,0,0,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,Attached,1366,0,29,26,0
Graduate,56796.0,0,1,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,Attached,1001,0,24,45,1
Undergrad,87000.0,0,0,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,Attached,961,0,17,22,0
Graduate,79823.0,0,1,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,Attached,1518,1,22,55,1
Graduate,30828.0,1,0,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,Unattached,56,0,6,34,1
Post_grad,34109.0,0,1,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,Attached,22,0,3,43,1
Post_grad,53367.0,1,1,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,1,Unattached,400,1,14,40,2
Undergrad,22390.0,0,0,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,Attached,26,0,3,45,0
Graduate,71322.0,0,1,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,Attached,350,0,12,38,1
Graduate,79244.0,0,0,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,Unattached,1216,3,21,21,0
Post_grad,49912.0,0,1,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,1,Attached,874,2,22,65,1
Post_grad,48699.0,1,1,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,Attached,40,0,4,64,2
Graduate,80144.0,0,0,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,Attached,1367,0,18,39,0
Graduate,54252.0,1,1,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,Unattached,264,0,10,58,2
Post_grad,81929.0,1,0,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,Attached,2053,3,18,38,1
Graduate,76068.0,0,1,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,Attached,1376,2,9,39,1
Post_grad,53204.0,1,1,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,Attached,45,0,4,38,2
Post_grad,67911.0,0,1,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,Attached,976,0,24,65,1
Undergrad,14796.0,1,0,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,1,Attached,51,1,4,30,1
Post_grad,78128.0,0,1,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,Attached,1264,2,18,40,1
Undergrad,14188.0,0,0,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,Attached,75,0,6,42,0
Undergrad,20425.0,1,0,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,Attached,57,0,5,28,1
Post_grad,58646.0,0,1,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,Attached,140,0,7,52,1
Graduate,72967.0,0,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,1,Unattached,497,2,17,44,1
Post_grad,48150.0,0,1,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,Attached,266,0,10,65,1
Graduate,82332.0,0,0,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,Unattached,2006,2,20,53,0
Graduate,58275.0,1,1,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,Unattached,615,0,17,59,2
Post_grad,44953.0,0,0,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,Attached,1021,1,23,33,0
Graduate,34587.0,1,1,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,Attached,22,0,4,61,2
Post_grad,43018.0,0,1,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,Attached,133,0,6,40,1
Post_grad,45736.0,0,1,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,Attached,437,0,14,60,1
Post_grad,66476.0,0,1,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,Attached,1013,0,24,45,1
Undergrad,27733.0,1,0,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,Attached,57,0,5,33,1
Post_grad,69805.0,0,1,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,Attached,1038,0,25,62,1
Post_grad,72217.0,0,0,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,Unattached,1573,0,21,52,0
Graduate,25818.0,1,0,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,Unattached,28,0,3,43,1
Post_grad,37509.0,1,0,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,Attached,123,0,7,38,1
Undergrad,25176.0,1,1,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,Attached,13,0,3,38,2
Graduate,43586.0,0,1,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,Attached,132,0,7,34,1
Undergrad,53230.0,0,1,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,Attached,732,0,19,58,1
Graduate,50116.0,1,1,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,Attached,66,1,5,57,2
